recorded_time,temperature,sensor_type
2024-09-12T01:25,-0.5429793710691797,UNKNOWN
2024-09-12T01:26,-0.5429793710691797,UNKNOWN
2024-09-12T01:27,-0.5429793710691797,UNKNOWN
2024-09-12T01:28,-0.4429793710691783,UNKNOWN
2024-09-12T01:29,-0.4429793710691783,UNKNOWN
2024-09-12T01:30,-0.4429793710691783,UNKNOWN
2024-09-12T01:31,-0.5429793710691797,UNKNOWN
2024-09-12T01:32,-0.5429793710691797,UNKNOWN
2024-09-12T01:33,-0.14297937106918113,UNKNOWN
2024-09-12T01:34,0.15702062893082314,UNKNOWN
2024-09-12T01:35,0.3570206289308189,UNKNOWN
2024-09-12T01:36,0.5570206289308217,UNKNOWN
2024-09-12T01:37,0.7570206289308175,UNKNOWN
2024-09-12T01:38,0.8570206289308189,UNKNOWN
2024-09-12T01:39,0.7570206289308175,UNKNOWN
2024-09-12T01:40,0.6570206289308231,UNKNOWN
2024-09-12T01:41,0.7570206289308175,UNKNOWN
2024-09-12T01:42,0.8570206289308189,UNKNOWN
2024-09-12T01:43,0.8570206289308189,UNKNOWN
2024-09-12T01:44,0.5570206289308217,UNKNOWN
2024-09-12T01:45,0.3570206289308189,UNKNOWN
2024-09-12T01:46,0.15702062893082314,UNKNOWN
2024-09-12T01:47,0.5570206289308217,UNKNOWN
2024-09-12T01:48,0.7570206289308175,UNKNOWN
2024-09-12T01:49,0.8570206289308189,UNKNOWN
2024-09-12T01:50,0.9570206289308203,UNKNOWN
2024-09-12T01:51,1.1570206289308231,UNKNOWN
2024-09-12T01:52,1.1570206289308231,UNKNOWN
2024-09-12T01:53,1.1570206289308231,UNKNOWN
2024-09-12T01:54,1.1570206289308231,UNKNOWN
2024-09-12T01:55,1.2570206289308175,UNKNOWN
2024-09-12T01:56,1.2570206289308175,UNKNOWN
2024-09-12T01:57,1.2570206289308175,UNKNOWN
2024-09-12T01:58,1.2570206289308175,UNKNOWN
2024-09-12T01:59,1.2570206289308175,UNKNOWN
2024-09-12T02:00,1.2570206289308175,UNKNOWN
2024-09-12T02:01,1.2570206289308175,UNKNOWN
2024-09-12T02:02,1.2570206289308175,UNKNOWN
2024-09-12T02:03,1.2570206289308175,UNKNOWN
2024-09-12T02:04,1.3570206289308189,UNKNOWN
2024-09-12T02:05,1.3570206289308189,UNKNOWN
2024-09-12T02:06,1.3570206289308189,UNKNOWN
2024-09-12T02:07,1.3570206289308189,UNKNOWN
2024-09-12T02:08,1.3570206289308189,UNKNOWN
2024-09-12T02:09,1.3570206289308189,UNKNOWN
2024-09-12T02:10,1.3570206289308189,UNKNOWN
2024-09-12T02:11,1.3570206289308189,UNKNOWN
2024-09-12T02:12,1.3570206289308189,UNKNOWN
2024-09-12T02:13,1.3570206289308189,UNKNOWN
2024-09-12T02:14,1.3570206289308189,UNKNOWN
2024-09-12T02:15,1.3570206289308189,UNKNOWN
2024-09-12T02:16,1.3570206289308189,UNKNOWN
2024-09-12T02:17,1.3570206289308189,UNKNOWN
2024-09-12T02:18,1.3570206289308189,UNKNOWN
2024-09-12T02:19,1.3570206289308189,UNKNOWN
2024-09-12T02:20,1.2570206289308175,UNKNOWN
2024-09-12T02:21,1.3570206289308189,UNKNOWN
2024-09-12T02:22,1.2570206289308175,UNKNOWN
2024-09-12T02:23,1.3570206289308189,UNKNOWN
2024-09-12T02:24,1.2570206289308175,UNKNOWN
2024-09-12T02:25,1.3570206289308189,UNKNOWN
2024-09-12T02:26,1.3570206289308189,UNKNOWN
2024-09-12T02:27,1.3570206289308189,UNKNOWN
2024-09-12T02:28,1.2570206289308175,UNKNOWN
2024-09-12T02:29,1.2570206289308175,UNKNOWN
2024-09-12T02:30,1.3570206289308189,UNKNOWN
2024-09-12T02:31,1.2570206289308175,UNKNOWN
2024-09-12T02:32,1.2570206289308175,UNKNOWN
2024-09-12T02:33,1.2570206289308175,UNKNOWN
2024-09-12T02:34,1.2570206289308175,UNKNOWN
2024-09-12T02:35,1.1570206289308231,UNKNOWN
2024-09-12T02:36,1.2570206289308175,UNKNOWN
2024-09-12T02:37,1.1570206289308231,UNKNOWN
2024-09-12T02:38,1.1570206289308231,UNKNOWN
2024-09-12T02:39,1.1570206289308231,UNKNOWN
2024-09-12T02:40,1.1570206289308231,UNKNOWN
2024-09-12T02:41,1.2570206289308175,UNKNOWN
2024-09-12T02:42,1.2570206289308175,UNKNOWN
2024-09-12T02:43,1.2570206289308175,UNKNOWN
2024-09-12T02:44,1.2570206289308175,UNKNOWN
2024-09-12T02:45,1.2570206289308175,UNKNOWN
2024-09-12T02:46,1.2570206289308175,UNKNOWN
2024-09-12T02:47,1.2570206289308175,UNKNOWN
2024-09-12T02:48,1.2570206289308175,UNKNOWN
2024-09-12T02:49,0.9570206289308203,UNKNOWN
2024-09-12T02:50,0.8570206289308189,UNKNOWN
2024-09-12T02:51,0.6570206289308231,UNKNOWN
2024-09-12T02:52,0.6570206289308231,UNKNOWN
2024-09-12T02:53,0.6570206289308231,UNKNOWN
2024-09-12T02:54,0.6570206289308231,UNKNOWN
2024-09-12T02:55,0.6570206289308231,UNKNOWN
2024-09-12T02:56,0.6570206289308231,UNKNOWN
2024-09-12T02:57,0.6570206289308231,UNKNOWN
2024-09-12T02:58,0.6570206289308231,UNKNOWN
2024-09-12T02:59,0.6570206289308231,UNKNOWN
2024-09-12T03:00,0.6570206289308231,UNKNOWN
2024-09-12T03:01,0.6570206289308231,UNKNOWN
2024-09-12T03:02,0.6570206289308231,UNKNOWN
2024-09-12T03:03,0.6570206289308231,UNKNOWN
2024-09-12T03:04,0.6570206289308231,UNKNOWN
2024-09-12T03:05,0.5570206289308217,UNKNOWN
2024-09-12T03:06,0.4570206289308203,UNKNOWN
2024-09-12T03:07,0.3570206289308189,UNKNOWN
2024-09-12T03:08,0.25702062893081745,UNKNOWN
2024-09-12T03:09,0.25702062893081745,UNKNOWN
2024-09-12T03:10,0.15702062893082314,UNKNOWN
2024-09-12T03:11,0.057020628930821715,UNKNOWN
2024-09-12T03:12,0.15702062893082314,UNKNOWN
2024-09-12T03:13,0.15702062893082314,UNKNOWN
2024-09-12T03:14,0.057020628930821715,UNKNOWN
2024-09-12T03:15,0.057020628930821715,UNKNOWN
2024-09-12T03:16,0.057020628930821715,UNKNOWN
2024-09-12T03:17,0.057020628930821715,UNKNOWN
2024-09-12T03:18,0.057020628930821715,UNKNOWN
2024-09-12T03:19,0.057020628930821715,UNKNOWN
2024-09-12T03:20,0.057020628930821715,UNKNOWN
2024-09-12T03:21,-0.042979371069179706,UNKNOWN
2024-09-12T03:22,0.057020628930821715,UNKNOWN
2024-09-12T03:23,-0.042979371069179706,UNKNOWN
2024-09-12T03:24,-0.042979371069179706,UNKNOWN
2024-09-12T03:25,-0.042979371069179706,UNKNOWN
2024-09-12T03:26,-0.042979371069179706,UNKNOWN
2024-09-12T03:27,-0.042979371069179706,UNKNOWN
2024-09-12T03:28,-0.042979371069179706,UNKNOWN
2024-09-12T03:29,-0.042979371069179706,UNKNOWN
2024-09-12T03:30,-0.042979371069179706,UNKNOWN
2024-09-12T03:31,-0.042979371069179706,UNKNOWN
2024-09-12T03:32,-0.042979371069179706,UNKNOWN
2024-09-12T03:33,0.057020628930821715,UNKNOWN
2024-09-12T03:34,0.057020628930821715,UNKNOWN
2024-09-12T03:35,0.057020628930821715,UNKNOWN
2024-09-12T03:36,0.057020628930821715,UNKNOWN
2024-09-12T03:37,0.057020628930821715,UNKNOWN
2024-09-12T03:38,0.057020628930821715,UNKNOWN
2024-09-12T03:39,0.057020628930821715,UNKNOWN
2024-09-12T03:40,0.15702062893082314,UNKNOWN
2024-09-12T03:41,0.15702062893082314,UNKNOWN
2024-09-12T03:42,0.057020628930821715,UNKNOWN
2024-09-12T03:43,0.15702062893082314,UNKNOWN
2024-09-12T03:44,0.15702062893082314,UNKNOWN
2024-09-12T03:45,0.15702062893082314,UNKNOWN
2024-09-12T03:46,0.15702062893082314,UNKNOWN
2024-09-12T03:47,0.15702062893082314,UNKNOWN
2024-09-12T03:48,0.15702062893082314,UNKNOWN
2024-09-12T03:49,0.15702062893082314,UNKNOWN
2024-09-12T03:50,0.15702062893082314,UNKNOWN
2024-09-12T03:51,0.25702062893081745,UNKNOWN
2024-09-12T03:52,0.15702062893082314,UNKNOWN
2024-09-12T03:53,0.15702062893082314,UNKNOWN
2024-09-12T03:54,0.15702062893082314,UNKNOWN
2024-09-12T03:55,0.25702062893081745,UNKNOWN
2024-09-12T03:56,0.15702062893082314,UNKNOWN
2024-09-12T03:57,0.15702062893082314,UNKNOWN
2024-09-12T03:58,0.15702062893082314,UNKNOWN
2024-09-12T03:59,0.25702062893081745,UNKNOWN
2024-09-12T04:00,0.15702062893082314,UNKNOWN
2024-09-12T04:01,0.057020628930821715,UNKNOWN
2024-09-12T04:02,-0.042979371069179706,UNKNOWN
2024-09-12T04:03,-0.242979371069179,UNKNOWN
2024-09-12T04:04,-0.3429793710691804,UNKNOWN
2024-09-12T04:05,-0.3429793710691804,UNKNOWN
2024-09-12T04:06,-0.4429793710691783,UNKNOWN
2024-09-12T04:07,-0.5429793710691797,UNKNOWN
2024-09-12T04:08,-0.5429793710691797,UNKNOWN
2024-09-12T04:09,-0.5429793710691797,UNKNOWN
2024-09-12T04:10,-0.6429793710691811,UNKNOWN
2024-09-12T04:11,-0.6429793710691811,UNKNOWN
2024-09-12T04:12,-0.742979371069179,UNKNOWN
2024-09-12T04:13,-0.742979371069179,UNKNOWN
2024-09-12T04:14,-0.742979371069179,UNKNOWN
2024-09-12T04:15,-0.742979371069179,UNKNOWN
2024-09-12T04:16,-0.742979371069179,UNKNOWN
2024-09-12T04:17,-0.742979371069179,UNKNOWN
2024-09-12T04:18,-0.742979371069179,UNKNOWN
2024-09-12T04:19,-0.742979371069179,UNKNOWN
2024-09-12T04:20,-0.742979371069179,UNKNOWN
2024-09-12T04:21,-0.742979371069179,UNKNOWN
2024-09-12T04:22,-0.8429793710691804,UNKNOWN
2024-09-12T04:23,-0.742979371069179,UNKNOWN
2024-09-12T04:24,-0.8429793710691804,UNKNOWN
2024-09-12T04:25,-0.8429793710691804,UNKNOWN
2024-09-12T04:26,-0.9429793710691783,UNKNOWN
2024-09-12T04:27,-0.8429793710691804,UNKNOWN
2024-09-12T04:28,-0.9429793710691783,UNKNOWN
2024-09-12T04:29,-1.0429793710691797,UNKNOWN
2024-09-12T04:30,-1.0429793710691797,UNKNOWN
2024-09-12T04:31,-1.1429793710691811,UNKNOWN
2024-09-12T04:32,-1.242979371069179,UNKNOWN
2024-09-12T04:33,-1.242979371069179,UNKNOWN
2024-09-12T04:34,-1.3429793710691804,UNKNOWN
2024-09-12T04:35,-1.3429793710691804,UNKNOWN
2024-09-12T04:36,-1.4429793710691783,UNKNOWN
2024-09-12T04:37,-1.3429793710691804,UNKNOWN
2024-09-12T04:38,-1.4429793710691783,UNKNOWN
2024-09-12T04:39,-1.4429793710691783,UNKNOWN
2024-09-12T04:40,-1.4429793710691783,UNKNOWN
2024-09-12T04:41,-1.5429793710691797,UNKNOWN
2024-09-12T04:42,-1.5429793710691797,UNKNOWN
2024-09-12T04:43,-1.5429793710691797,UNKNOWN
2024-09-12T04:44,-1.5429793710691797,UNKNOWN
2024-09-12T04:45,-1.6429793710691811,UNKNOWN
2024-09-12T04:46,-1.6429793710691811,UNKNOWN
2024-09-12T04:47,-1.6429793710691811,UNKNOWN
2024-09-12T04:48,-1.6429793710691811,UNKNOWN
2024-09-12T04:49,-1.6429793710691811,UNKNOWN
2024-09-12T04:50,-1.742979371069179,UNKNOWN
2024-09-12T04:51,-1.742979371069179,UNKNOWN
2024-09-12T04:52,-1.742979371069179,UNKNOWN
2024-09-12T04:53,-1.6429793710691811,UNKNOWN
2024-09-12T04:54,-1.742979371069179,UNKNOWN
2024-09-12T04:55,-1.742979371069179,UNKNOWN
2024-09-12T04:56,-1.742979371069179,UNKNOWN
2024-09-12T04:57,-1.742979371069179,UNKNOWN
2024-09-12T04:58,-1.8429793710691804,UNKNOWN
2024-09-12T04:59,-1.8429793710691804,UNKNOWN
2024-09-12T05:00,-1.8429793710691804,UNKNOWN
2024-09-12T05:02,-1.742979371069179,UNKNOWN
2024-09-12T05:03,-1.6429793710691811,UNKNOWN
2024-09-12T05:04,-1.6429793710691811,UNKNOWN
2024-09-12T05:05,-1.5429793710691797,UNKNOWN
2024-09-12T05:06,-1.5429793710691797,UNKNOWN
2024-09-12T05:07,-1.5429793710691797,UNKNOWN
2024-09-12T05:08,-1.4429793710691783,UNKNOWN
2024-09-12T05:09,-1.6429793710691811,UNKNOWN
2024-09-12T05:10,-1.6429793710691811,UNKNOWN
2024-09-12T05:11,-1.5429793710691797,UNKNOWN
2024-09-12T05:12,-1.5429793710691797,UNKNOWN
2024-09-12T05:13,-1.5429793710691797,UNKNOWN
2024-09-12T05:14,-1.4429793710691783,UNKNOWN
2024-09-12T05:15,-1.3429793710691804,UNKNOWN
2024-09-12T05:16,-1.4429793710691783,UNKNOWN
2024-09-12T05:17,-1.4429793710691783,UNKNOWN
2024-09-12T05:18,-1.4429793710691783,UNKNOWN
2024-09-12T05:19,-1.4429793710691783,UNKNOWN
2024-09-12T05:20,-1.4429793710691783,UNKNOWN
2024-09-12T05:21,-1.4429793710691783,UNKNOWN
2024-09-12T05:22,-1.4429793710691783,UNKNOWN
2024-09-12T05:23,-1.5429793710691797,UNKNOWN
2024-09-12T05:24,-1.4429793710691783,UNKNOWN
2024-09-12T05:25,-1.1429793710691811,UNKNOWN
2024-09-12T05:26,-0.8429793710691804,UNKNOWN
2024-09-12T05:27,-0.5429793710691797,UNKNOWN
2024-09-12T05:28,-0.242979371069179,UNKNOWN
2024-09-12T05:29,-0.3429793710691804,UNKNOWN
2024-09-12T05:30,-0.4429793710691783,UNKNOWN
2024-09-12T05:31,-0.6429793710691811,UNKNOWN
2024-09-12T05:32,-0.742979371069179,UNKNOWN
2024-09-12T05:33,-0.8429793710691804,UNKNOWN
2024-09-12T05:34,-1.0429793710691797,UNKNOWN
2024-09-12T05:35,-1.1429793710691811,UNKNOWN
2024-09-12T05:36,-1.242979371069179,UNKNOWN
2024-09-12T05:37,-1.4429793710691783,UNKNOWN
2024-09-12T05:38,-1.4429793710691783,UNKNOWN
2024-09-12T05:39,-1.5429793710691797,UNKNOWN
2024-09-12T05:40,-1.6429793710691811,UNKNOWN
2024-09-12T05:41,-1.5429793710691797,UNKNOWN
2024-09-12T05:42,-1.4429793710691783,UNKNOWN
2024-09-12T05:43,-1.3429793710691804,UNKNOWN
2024-09-12T05:44,-1.242979371069179,UNKNOWN
2024-09-12T05:45,-1.1429793710691811,UNKNOWN
2024-09-12T05:46,-1.1429793710691811,UNKNOWN
2024-09-12T05:47,-1.0429793710691797,UNKNOWN
2024-09-12T05:48,-0.9429793710691783,UNKNOWN
2024-09-12T05:49,-0.9429793710691783,UNKNOWN
2024-09-12T05:50,-0.8429793710691804,UNKNOWN
2024-09-12T05:51,-0.742979371069179,UNKNOWN
2024-09-12T05:52,-0.742979371069179,UNKNOWN
2024-09-12T05:53,-0.8429793710691804,UNKNOWN
2024-09-12T05:54,-0.9429793710691783,UNKNOWN
2024-09-12T05:55,-1.1429793710691811,UNKNOWN
2024-09-12T05:56,-1.242979371069179,UNKNOWN
2024-09-12T05:57,-1.3429793710691804,UNKNOWN
2024-09-12T05:58,-1.3429793710691804,UNKNOWN
2024-09-12T05:59,-1.3429793710691804,UNKNOWN
2024-09-12T06:00,-1.3429793710691804,UNKNOWN
2024-09-12T06:01,-1.3429793710691804,UNKNOWN
2024-09-12T06:02,-1.242979371069179,UNKNOWN
2024-09-12T06:03,-1.3429793710691804,UNKNOWN
2024-09-12T06:04,-1.3429793710691804,UNKNOWN
2024-09-12T06:05,-1.3429793710691804,UNKNOWN
2024-09-12T06:06,-1.3429793710691804,UNKNOWN
2024-09-12T06:07,-1.4429793710691783,UNKNOWN
2024-09-12T06:08,-1.4429793710691783,UNKNOWN
2024-09-12T06:09,-1.4429793710691783,UNKNOWN
2024-09-12T06:10,-1.4429793710691783,UNKNOWN
2024-09-12T06:11,-1.5429793710691797,UNKNOWN
2024-09-12T06:12,-1.5429793710691797,UNKNOWN
2024-09-12T06:13,-1.5429793710691797,UNKNOWN
2024-09-12T06:14,-1.5429793710691797,UNKNOWN
2024-09-12T06:15,-1.4429793710691783,UNKNOWN
2024-09-12T06:16,-1.1429793710691811,UNKNOWN
2024-09-12T06:17,-0.8429793710691804,UNKNOWN
2024-09-12T06:18,-0.6429793710691811,UNKNOWN
2024-09-12T06:19,-0.4429793710691783,UNKNOWN
2024-09-12T06:20,-0.242979371069179,UNKNOWN
2024-09-12T06:21,-0.042979371069179706,UNKNOWN
2024-09-12T06:22,0.25702062893081745,UNKNOWN
2024-09-12T06:23,0.3570206289308189,UNKNOWN
2024-09-12T06:24,0.4570206289308203,UNKNOWN
2024-09-12T06:25,0.6570206289308231,UNKNOWN
2024-09-12T06:26,0.7570206289308175,UNKNOWN
2024-09-12T06:27,0.8570206289308189,UNKNOWN
2024-09-12T06:28,0.9570206289308203,UNKNOWN
2024-09-12T06:29,1.0570206289308217,UNKNOWN
2024-09-12T06:30,1.2570206289308175,UNKNOWN
2024-09-12T06:31,1.3570206289308189,UNKNOWN
2024-09-12T06:33,1.4570206289308203,UNKNOWN
2024-09-12T06:34,1.4570206289308203,UNKNOWN
2024-09-12T06:35,1.5570206289308217,UNKNOWN
2024-09-12T06:36,1.6570206289308231,UNKNOWN
2024-09-12T06:37,1.7570206289308175,UNKNOWN
2024-09-12T06:38,1.7570206289308175,UNKNOWN
2024-09-12T06:39,1.8570206289308189,UNKNOWN
2024-09-12T06:40,1.8570206289308189,UNKNOWN
2024-09-12T06:41,1.9570206289308203,UNKNOWN
2024-09-12T06:42,1.9570206289308203,UNKNOWN
2024-09-12T06:43,2.0570206289308217,UNKNOWN
2024-09-12T06:44,2.157020628930823,UNKNOWN
2024-09-12T06:45,2.157020628930823,UNKNOWN
2024-09-12T06:46,2.157020628930823,UNKNOWN
2024-09-12T06:47,2.157020628930823,UNKNOWN
2024-09-12T06:48,2.2570206289308175,UNKNOWN
2024-09-12T06:49,2.2570206289308175,UNKNOWN
2024-09-12T06:50,2.2570206289308175,UNKNOWN
2024-09-12T06:51,2.2570206289308175,UNKNOWN
2024-09-12T06:52,2.2570206289308175,UNKNOWN
2024-09-12T06:53,2.357020628930819,UNKNOWN
2024-09-12T06:54,2.357020628930819,UNKNOWN
2024-09-12T06:55,2.357020628930819,UNKNOWN
2024-09-12T06:56,2.357020628930819,UNKNOWN
2024-09-12T06:57,2.357020628930819,UNKNOWN
2024-09-12T06:58,2.357020628930819,UNKNOWN
2024-09-12T06:59,2.4570206289308203,UNKNOWN
2024-09-12T07:00,2.4570206289308203,UNKNOWN
2024-09-12T07:01,2.4570206289308203,UNKNOWN
2024-09-12T07:02,2.4570206289308203,UNKNOWN
2024-09-12T07:03,2.4570206289308203,UNKNOWN
2024-09-12T07:04,2.4570206289308203,UNKNOWN
2024-09-12T07:05,2.4570206289308203,UNKNOWN
2024-09-12T07:06,2.357020628930819,UNKNOWN
2024-09-12T07:07,2.2570206289308175,UNKNOWN
2024-09-12T07:08,2.2570206289308175,UNKNOWN
2024-09-12T07:09,2.2570206289308175,UNKNOWN
2024-09-12T07:10,2.2570206289308175,UNKNOWN
2024-09-12T07:11,2.2570206289308175,UNKNOWN
2024-09-12T07:12,2.357020628930819,UNKNOWN
2024-09-12T07:13,2.357020628930819,UNKNOWN
2024-09-12T07:14,2.2570206289308175,UNKNOWN
2024-09-12T07:15,2.157020628930823,UNKNOWN
2024-09-12T07:16,1.9570206289308203,UNKNOWN
2024-09-12T07:17,1.8570206289308189,UNKNOWN
2024-09-12T07:18,1.7570206289308175,UNKNOWN
2024-09-12T07:19,1.6570206289308231,UNKNOWN
2024-09-12T07:20,1.7570206289308175,UNKNOWN
2024-09-12T07:21,1.6570206289308231,UNKNOWN
2024-09-12T07:22,1.7570206289308175,UNKNOWN
2024-09-12T07:23,1.8570206289308189,UNKNOWN
2024-09-12T07:24,1.9570206289308203,UNKNOWN
2024-09-12T07:25,1.9570206289308203,UNKNOWN
2024-09-12T07:26,1.9570206289308203,UNKNOWN
2024-09-12T07:27,1.9570206289308203,UNKNOWN
2024-09-12T07:28,1.9570206289308203,UNKNOWN
2024-09-12T07:29,1.9570206289308203,UNKNOWN
2024-09-12T07:30,1.9570206289308203,UNKNOWN
2024-09-12T07:31,1.9570206289308203,UNKNOWN
2024-09-12T07:32,1.9570206289308203,UNKNOWN
2024-09-12T07:33,1.9570206289308203,UNKNOWN
2024-09-12T07:34,1.9570206289308203,UNKNOWN
2024-09-12T07:35,1.9570206289308203,UNKNOWN
2024-09-12T07:36,1.9570206289308203,UNKNOWN
2024-09-12T07:37,1.9570206289308203,UNKNOWN
2024-09-12T07:38,2.0570206289308217,UNKNOWN
2024-09-12T07:39,2.0570206289308217,UNKNOWN
2024-09-12T07:40,2.157020628930823,UNKNOWN
2024-09-12T07:41,2.157020628930823,UNKNOWN
2024-09-12T07:42,1.8570206289308189,UNKNOWN
2024-09-12T07:43,1.5570206289308217,UNKNOWN
2024-09-12T07:44,1.4570206289308203,UNKNOWN
2024-09-12T07:45,1.3570206289308189,UNKNOWN
2024-09-12T07:46,1.1570206289308231,UNKNOWN
2024-09-12T07:47,1.0570206289308217,UNKNOWN
2024-09-12T07:48,0.9570206289308203,UNKNOWN
2024-09-12T07:49,0.8570206289308189,UNKNOWN
2024-09-12T07:50,0.7570206289308175,UNKNOWN
2024-09-12T07:51,0.7570206289308175,UNKNOWN
2024-09-12T07:52,0.6570206289308231,UNKNOWN
2024-09-12T07:53,0.5570206289308217,UNKNOWN
2024-09-12T07:54,0.4570206289308203,UNKNOWN
2024-09-12T07:55,0.3570206289308189,UNKNOWN
2024-09-12T07:56,0.25702062893081745,UNKNOWN
2024-09-12T07:57,0.25702062893081745,UNKNOWN
2024-09-12T07:58,0.15702062893082314,UNKNOWN
2024-09-12T07:59,0.057020628930821715,UNKNOWN
2024-09-12T08:00,0.057020628930821715,UNKNOWN
2024-09-12T08:01,0.057020628930821715,UNKNOWN
2024-09-12T08:02,-0.242979371069179,UNKNOWN
2024-09-12T08:03,-0.3429793710691804,UNKNOWN
2024-09-12T08:04,-0.6429793710691811,UNKNOWN
2024-09-12T08:05,-0.742979371069179,UNKNOWN
2024-09-12T08:06,-0.6429793710691811,UNKNOWN
2024-09-12T08:07,-0.742979371069179,UNKNOWN
2024-09-12T08:08,-0.8429793710691804,UNKNOWN
2024-09-12T08:09,-0.742979371069179,UNKNOWN
2024-09-12T08:10,-0.8429793710691804,UNKNOWN
2024-09-12T08:11,-0.8429793710691804,UNKNOWN
2024-09-12T08:12,-0.8429793710691804,UNKNOWN
2024-09-12T08:13,-0.8429793710691804,UNKNOWN
